Date,USD,IDR,JPY,CNY,AUD,GBP,EUR,SGD,VND,DKK,INR,ZAR,UGX
29-Jul-21,1,0.0000691,0.0091044,0.1548155,0.7392076,1.3954786,1.1873664,0.7387161,0.0000435,0.15992,0.01347,0.06866,0.000282087
30-Jul-21,1,0.0000692,0.0091196,0.1547532,0.7370826,1.396648,1.1890606,0.7390437,0.0000436,0.15957,0.01345,0.06847,0.000282008
31-Jul-21,1,0.0000692,0.0091196,0.1547532,0.7370826,1.396648,1.1890606,0.7390437,0.0000436,0.15957,0.01345,0.06847,0.000282008
01-Aug-21,1,0.0000692,0.0091196,0.1547532,0.7370826,1.396648,1.1890606,0.7390437,0.0000436,0.15957,0.01345,0.06847,0.000282008
02-Aug-21,1,0.0000696,0.0091311,0.1547509,0.736377,1.3890818,1.1886366,0.7396997,0.0000436,0.15957,0.01345,0.06847,0.000281849
03-Aug-21,1,0.0000699,0.0091635,0.1547173,0.7388253,1.3923698,1.1884954,0.7402472,0.0000436,0.15941,0.01347,0.06971,0.000282008
04-Aug-21,1,0.0000699,0.0091725,0.1547676,0.7412349,1.3929517,1.1860989,0.7412898,0.0000436,0.15950,0.01348,0.06975,0.000282406
05-Aug-21,1,0.0000697,0.0091301,0.1547916,0.7410701,1.3931457,1.1849745,0.7407956,0.0000436,0.15943,0.01349,0.06950,0.000282852
06-Aug-21,1,0.0000697,0.0091075,0.1545834,0.7394262,1.3915948,1.1806375,0.7401377,0.0000436,0.15817,0.01348,0.06846,0.000283286
07-Aug-21,1,0.0000697,0.0091075,0.1545834,0.7394262,1.3915948,1.1806375,0.7401377,0.0000436,0.15817,0.01348,0.06846,0.000283286
08-Aug-21,1,0.0000697,0.0091075,0.1545834,0.7394262,1.3915948,1.1806375,0.7401377,0.0000436,0.15817,0.01348,0.06846,0.000283286
09-Aug-21,1,0.0000695,0.0090819,0.1543639,0.7349699,1.3877324,1.1760555,0.7376807,0.0000436,0.15781,0.01345,0.06797,0.000283286
10-Aug-21,1,0.0000695,0.0090531,0.1542877,0.7342144,1.3861935,1.1721955,0.7363228,0.0000437,0.15793,0.01343,0.06750,0.000283366
11-Aug-21,1,0.0000694,0.0090361,0.1541925,0.7343222,1.3835086,1.1717835,0.7358893,0.0000438,0.15780,0.01347,0.06815,0.000283688
12-Aug-21,1,0.0000697,0.0090572,0.1543877,0.7354023,1.3852334,1.1738467,0.7367568,0.0000438,0.15781,0.01346,0.06771,0.000282964
13-Aug-21,1,0.0000696,0.0090751,0.154321,0.7350239,1.3825522,1.1764706,0.7368111,0.0000438,0.15821,0.01346,0.06784,0.000283405
14-Aug-21,1,0.0000696,0.0090751,0.154321,0.7350239,1.3825522,1.1764706,0.7368111,0.0000438,0.15821,0.01346,0.06784,0.000283405
15-Aug-21,1,0.0000696,0.0090751,0.154321,0.7350239,1.3825522,1.1764706,0.7368111,0.0000438,0.15821,0.01346,0.06784,0.000283405
16-Aug-21,1,0.0000696,0.0091433,0.154402,0.7330303,1.3869626,1.177163,0.7372457,0.0000438,0.15814,0.01348,0.06757,0.000282792
17-Aug-21,1,0.0000695,0.0091522,0.1543329,0.7291287,1.3791201,1.1767475,0.735781,0.0000438,0.15807,0.01344,0.06712,0.000283007
18-Aug-21,1,0.0000695,0.0091109,0.1542996,0.7250054,1.3762731,1.1723329,0.7353482,0.0000438,0.15750,0.01346,0.06694,0.000283607
19-Aug-21,1,0.0000691,0.0091225,0.1540951,0.7166918,1.3676149,1.1695906,0.7336757,0.0000438,0.15682,0.01345,0.06586,0.000283366
20-Aug-21,1,0.0000691,0.0091201,0.1538604,0.7128092,1.3610998,1.1671335,0.7336757,0.0000438,0.15761,0.01345,0.06528,0.000283286
21-Aug-21,1,0.0000691,0.0091201,0.1538604,0.7128092,1.3610998,1.1671335,0.7336757,0.0000438,0.15761,0.01345,0.06528,0.000283286
22-Aug-21,1,0.0000691,0.0091201,0.1538604,0.7128092,1.3610998,1.1671335,0.7336757,0.0000438,0.15761,0.01345,0.06528,0.000283286
23-Aug-21,1,0.0000695,0.0090823,0.1542044,0.7183908,1.3683634,1.1717835,0.7358893,0.0000438,0.15810,0.01349,0.06597,0.000283286
24-Aug-21,1,0.0000695,0.0091192,0.1543877,0.7245327,1.3719303,1.1739845,0.7375175,0.0000438,0.15808,0.01348,0.06657,0.000283688
25-Aug-21,1,0.0000693,0.0090977,0.1543591,0.7248478,1.3711778,1.1735712,0.7380618,0.0000439,0.15800,0.01347,0.06681,0.000283163
26-Aug-21,1,0.0000692,0.0090795,0.1542496,0.7261109,1.3726836,1.1767475,0.7391529,0.0000439,0.15772,0.01349,0.06699,0.000283286
27-Aug-21,1,0.0000693,0.0090755,0.1543543,0.7251106,1.3723068,1.1760555,0.7402472,0.0000439,0.15873,0.01360,0.06764,0.000283082
28-Aug-21,1,0.0000693,0.0090755,0.1543543,0.7251106,1.3723068,1.1760555,0.7402472,0.0000439,0.15873,0.01360,0.06764,0.000283082
29-Aug-21,1,0.0000693,0.0090755,0.1543543,0.7251106,1.3723068,1.1760555,0.7402472,0.0000439,0.15873,0.01360,0.06764,0.000283082
30-Aug-21,1,0.0000698,0.0091015,0.1545715,0.729927,1.3762731,1.1800802,0.7431077,0.0000439,0.15864,0.01364,0.06829,0.000283734
31-Aug-21,1,0.0000701,0.0091066,0.1547628,0.7324934,1.3779799,1.183432,0.7444353,0.0000439,0.15877,0.01371,0.06885,0.000283563
01-Sep-21,1,0.00007,0.0090656,0.1546312,0.734538,1.3762731,1.1817537,0.7424456,0.0000439,0.15872,0.01370,0.06944,0.000282851
02-Sep-21,1,0.0000702,0.0090906,0.1548443,0.738607,1.3787398,1.1845534,0.7440476,0.0000439,0.15984,0.01370,0.06933,0.000283447
03-Sep-21,1,0.0000701,0.0090945,0.1550772,0.7438262,1.3831259,1.1872255,0.744768,0.0000439,0.15984,0.01370,0.06995,0.000283768
04-Sep-21,1,0.0000701,0.0090945,0.1550772,0.7438262,1.3831259,1.1872255,0.744768,0.0000439,0.15984,0.01370,0.06995,0.000283768
05-Sep-21,1,0.0000701,0.0090945,0.1550772,0.7438262,1.3831259,1.1872255,0.744768,0.0000439,0.15984,0.01370,0.06995,0.000283768
06-Sep-21,1,0.0000703,0.0091023,0.1548611,0.7437156,1.3842746,1.1863804,0.7449344,0.0000439,0.15984,0.01370,0.06995,0.000284333
07-Sep-21,1,0.0000701,0.0090874,0.1546886,0.7392076,1.3772208,1.1859583,0.7432734,0.0000439,0.15914,0.01361,0.06988,0.000284172
08-Sep-21,1,0.0000701,0.009076,0.1548515,0.7379529,1.3772208,1.1827321,0.7434391,0.0000439,0.15894,0.01355,0.07028,0.000283132
09-Sep-21,1,0.0000702,0.0090992,0.1549427,0.7382798,1.3837,1.1838523,0.7444908,0.0000439,0.15943,0.01359,0.07060,0.00028329
10-Sep-21,1,0.0000704,0.0091064,0.1553374,0.7406859,1.3888889,1.1841326,0.7472166,0.0000439,0.15884,0.01361,0.07064,0.000282777
11-Sep-21,1,0.0000704,0.0091064,0.1553374,0.7406859,1.3888889,1.1841326,0.7472166,0.0000439,0.15884,0.01361,0.07064,0.000282777
12-Sep-21,1,0.0000704,0.0091064,0.1553374,0.7406859,1.3888889,1.1841326,0.7472166,0.0000439,0.15884,0.01361,0.07064,0.000282777
13-Sep-21,1,0.0000702,0.0090881,0.1548803,0.7355645,1.3838915,1.1779951,0.7446016,0.0000439,0.15857,0.01358,0.07061,0.000284172
14-Sep-21,1,0.0000701,0.0090821,0.1551037,0.7331378,1.3856173,1.1813349,0.7444353,0.0000439,0.15880,0.01358,0.07002,0.000283774
15-Sep-21,1,0.0000703,0.0091581,0.1554388,0.7320108,1.3827434,1.1824524,0.7455454,0.0000439,0.15949,0.01360,0.06943,0.000283861
16-Sep-21,1,0.0000702,0.009142,0.1550844,0.7316895,1.3835086,1.1763322,0.7442691,0.000044,0.15771,0.01359,0.06858,0.000283688
17-Sep-21,1,0.0000703,0.0090888,0.1549115,0.7311545,1.3800718,1.1779951,0.7431629,0.0000439,0.15765,0.01358,0.06798,0.000283855
18-Sep-21,1,0.0000703,0.0090888,0.1549115,0.7311545,1.3800718,1.1779951,0.7431629,0.0000439,0.15765,0.01358,0.06798,0.000283855
19-Sep-21,1,0.0000703,0.0090888,0.1549115,0.7311545,1.3800718,1.1779951,0.7431629,0.0000439,0.15765,0.01358,0.06798,0.000283855
20-Sep-21,1,0.0000699,0.0091364,0.1546503,0.7228567,1.3664936,1.1710973,0.7393715,0.0000439,0.15784,0.01358,0.06757,0.000283524
21-Sep-21,1,0.0000703,0.009146,0.1545595,0.7245852,1.3672409,1.1738467,0.7398091,0.0000439,0.15753,0.01356,0.06739,0.000282885
22-Sep-21,1,0.0000703,0.0091276,0.1546336,0.7250054,1.3638843,1.1728829,0.7397544,0.0000439,0.15811,0.01355,0.06774,0.000282885
23-Sep-21,1,0.0000703,0.0090899,0.1548731,0.727167,1.3702384,1.1715089,0.7415647,0.0000439,0.15783,0.01356,0.06805,0.000283614
24-Sep-21,1,0.00007,0.0090501,0.1545977,0.7249529,1.3674279,1.1719208,0.7386615,0.0000439,0.15797,0.01355,0.06682,0.000284091
25-Sep-21,1,0.00007,0.0090501,0.1545977,0.7249529,1.3674279,1.1719208,0.7386615,0.0000439,0.15797,0.01355,0.06682,0.000284091
26-Sep-21,1,0.00007,0.0090501,0.1545977,0.7249529,1.3674279,1.1719208,0.7386615,0.0000439,0.15797,0.01355,0.06682,0.000284091
27-Sep-21,1,0.0000702,0.0090165,0.1547173,0.7252683,1.3694878,1.1698643,0.7384979,0.0000439,0.15763,0.01354,0.06676,0.00028466
28-Sep-21,1,0.0000699,0.0089713,0.1548131,0.7246902,1.3586957,1.167815,0.736974,0.0000439,0.15671,0.01348,0.06618,0.000284091
29-Sep-21,1,0.0000699,0.0089722,0.1546719,0.7233273,1.348254,1.1653653,0.736594,0.000044,0.15614,0.01346,0.06595,0.000283452
30-Sep-21,1,0.0000699,0.0089296,0.154703,0.7194245,1.3455328,1.1579435,0.7346999,0.0000439,0.15614,0.01346,0.06595,0.00028169
01-Oct-21,1,0.00007,0.0089943,0.1551205,0.7256894,1.3542795,1.1599582,0.7373,0.0000439,0.15618,0.01348,0.06715,0.000282306
02-Oct-21,1,0.00007,0.0089943,0.1551205,0.7256894,1.3542795,1.1599582,0.7373,0.0000439,0.15618,0.01348,0.06715,0.000282306
03-Oct-21,1,0.00007,0.0089943,0.1551205,0.7256894,1.3542795,1.1599582,0.7373,0.0000439,0.15618,0.01348,0.06715,0.000282306
04-Oct-21,1,0.0000702,0.0090055,0.1551205,0.729235,1.3605442,1.1636025,0.7375175,0.0000439,0.15673,0.01344,0.06660,0.000281611
05-Oct-21,1,0.0000703,0.0089945,0.1550965,0.728014,1.3622122,1.1602274,0.736974,0.000044,0.15623,0.01342,0.06662,0.00028169
06-Oct-21,1,0.00007,0.0089807,0.1551205,0.725321,1.3583265,1.1542013,0.7345919,0.0000439,0.15532,0.01336,0.06639,0.000280899
07-Oct-21,1,0.0000705,0.0089781,0.1551205,0.7299803,1.3598042,1.156203,0.736594,0.0000439,0.15568,0.01336,0.06704,0.00028082
08-Oct-21,1,0.0000704,0.008946,0.1550989,0.7305136,1.3627691,1.1568718,0.7377896,0.0000439,0.15610,0.01334,0.06704,0.00027972
09-Oct-21,1,0.0000704,0.008946,0.1550989,0.7305136,1.3627691,1.1568718,0.7377896,0.0000439,0.15610,0.01334,0.06704,0.00027972
10-Oct-21,1,0.0000704,0.008946,0.1550989,0.7305136,1.3627691,1.1568718,0.7377896,0.0000439,0.15610,0.01334,0.06704,0.00027972
11-Oct-21,1,0.0000704,0.0088554,0.1550556,0.7348078,1.3635124,1.1574074,0.7388253,0.0000439,0.15610,0.01334,0.06704,0.000278552
12-Oct-21,1,0.0000705,0.0088166,0.1550556,0.737844,1.3633265,1.155535,0.7376807,0.0000439,0.15525,0.01325,0.06684,0.000279499
13-Oct-21,1,0.0000703,0.0088058,0.1552313,0.7354023,1.3618412,1.156203,0.7389891,0.0000439,0.15536,0.01327,0.06743,0.000278552
14-Oct-21,1,0.0000709,0.0088128,0.1553495,0.7416197,1.3711778,1.1602274,0.7417297,0.0000439,0.15600,0.01330,0.06761,0.000277393
15-Oct-21,1,0.0000712,0.0087463,0.1553905,0.7418398,1.3751375,1.1602274,0.7419498,0.0000439,0.15572,0.01334,0.06826,0.000277239
16-Oct-21,1,0.0000712,0.0087463,0.1553905,0.7418398,1.3751375,1.1602274,0.7419498,0.0000439,0.15572,0.01334,0.06826,0.000277239
17-Oct-21,1,0.0000712,0.0087463,0.1553905,0.7418398,1.3751375,1.1602274,0.7419498,0.0000439,0.15572,0.01334,0.06826,0.000277239
18-Oct-21,1,0.0000709,0.0087604,0.1555137,0.7387707,1.3741927,1.160362,0.7410701,0.0000439,0.15623,0.01328,0.06804,0.000277008
19-Oct-21,1,0.000071,0.0087553,0.156519,0.7470492,1.3829346,1.1655012,0.7439923,0.0000439,0.15650,0.01332,0.06875,0.000276014
20-Oct-21,1,0.0000709,0.0087536,0.1564284,0.748503,1.3755158,1.1622501,0.7436603,0.0000439,0.15642,0.01337,0.06933,0.000278552
21-Oct-21,1,0.0000707,0.0087595,0.1562793,0.7494005,1.3806434,1.1637379,0.7425559,0.000044,0.15625,0.01336,0.06847,0.000279025
22-Oct-21,1,0.0000705,0.008782,0.1564505,0.74985,1.3783598,1.1630612,0.7422252,0.000044,0.15598,0.01335,0.06771,0.000280301
23-Oct-21,1,0.0000705,0.008782,0.1564505,0.74985,1.3783598,1.1630612,0.7422252,0.000044,0.15598,0.01335,0.06771,0.000280301
24-Oct-21,1,0.0000705,0.008782,0.1564505,0.74985,1.3783598,1.1630612,0.7422252,0.000044,0.15598,0.01335,0.06771,0.000280301
25-Oct-21,1,0.0000705,0.0087981,0.156497,0.748335,1.3751375,1.160362,0.7422252,0.000044,0.15578,0.01332,0.06791,0.000280844
26-Oct-21,1,0.0000708,0.0087703,0.1567374,0.7512584,1.3802622,1.161845,0.7429973,0.0000439,0.15598,0.01335,0.06747,0.00028169
27-Oct-21,1,0.0000704,0.0088008,0.1564358,0.7515407,1.3743815,1.16171,0.7415647,0.0000439,0.15678,0.01333,0.06658,0.00028169
28-Oct-21,1,0.0000704,0.0088026,0.1563062,0.7522756,1.3740038,1.1592859,0.74206,0.000044,0.15594,0.01337,0.06612,0.00028169
29-Oct-21,1,0.0000703,0.0087807,0.1563331,0.7534659,1.3783598,1.1645511,0.7428317,0.000044,0.15613,0.01334,0.06556,0.000281575
30-Oct-21,1,0.0000703,0.0087807,0.1563331,0.7534659,1.3783598,1.1645511,0.7428317,0.000044,0.15613,0.01334,0.06556,0.000281575
31-Oct-21,1,0.0000703,0.0087807,0.1563331,0.7534659,1.3783598,1.1645511,0.7428317,0.000044,0.15613,0.01334,0.06556,0.000281575
01-Nov-21,1,0.00007,0.0087586,0.1562964,0.7518232,1.3689254,1.1578094,0.7410152,0.000044,0.15569,0.01336,0.06500,0.000281734
02-Nov-21,1,0.00007,0.0087882,0.1562915,0.7464358,1.3657471,1.160362,0.7420049,0.000044,0.15592,0.01340,0.06481,0.000281779
03-Nov-21,1,0.0000698,0.0087779,0.1562866,0.7434391,1.3650014,1.1578094,0.7409054,0.000044,0.15576,0.01343,0.06481,0.000281773
04-Nov-21,1,0.0000696,0.0087797,0.1563746,0.7415097,1.3555646,1.1568718,0.740302,0.0000441,0.15514,0.01342,0.06571,0.000282046
05-Nov-21,1,0.0000698,0.0087945,0.1561768,0.7386615,1.34662,1.151941,0.7393169,0.0000441,0.15485,0.01348,0.06614,0.000282248
06-Nov-21,1,0.0000698,0.0087945,0.1561768,0.7386615,1.34662,1.151941,0.7393169,0.0000441,0.15485,0.01348,0.06614,0.000282248
07-Nov-21,1,0.0000698,0.0087945,0.1561768,0.7386615,1.34662,1.151941,0.7393169,0.0000441,0.15485,0.01348,0.06614,0.000282248
08-Nov-21,1,0.0000701,0.0088194,0.1563722,0.7412349,1.3546464,1.1579435,0.7417297,0.0000441,0.15563,0.01352,0.06694,0.000281972
09-Nov-21,1,0.0000702,0.0088442,0.15647,0.7401377,1.3559322,1.1576754,0.74206,0.0000441,0.15550,0.01350,0.06648,0.000282569
10-Nov-21,1,0.0000702,0.0088296,0.1564725,0.7363228,1.3509862,1.1558021,0.7416197,0.0000441,0.15517,0.01345,0.06520,0.000283688
11-Nov-21,1,0.0000701,0.0087756,0.1563599,0.7299803,1.3397642,1.1460005,0.738607,0.0000442,0.15517,0.01345,0.06520,0.000283688
12-Nov-21,1,0.0000705,0.0087724,0.1567202,0.7296607,1.3388673,1.1448197,0.7388799,0.0000442,0.15427,0.01344,0.06534,0.000283712
13-Nov-21,1,0.0000705,0.0087724,0.1567202,0.7296607,1.3388673,1.1448197,0.7388799,0.0000442,0.15427,0.01344,0.06534,0.000283712
14-Nov-21,1,0.0000705,0.0087724,0.1567202,0.7296607,1.3388673,1.1448197,0.7388799,0.0000442,0.15427,0.01344,0.06534,0.000283712
15-Nov-21,1,0.0000705,0.0087815,0.1566931,0.7365397,1.3437248,1.1444266,0.7403569,0.0000442,0.15397,0.01345,0.06563,0.000283688
16-Nov-21,1,0.0000702,0.008752,0.1565264,0.7338911,1.344809,1.1367512,0.7384979,0.0000442,0.15266,0.01343,0.06465,0.000283286
17-Nov-21,1,0.0000702,0.0087194,0.1567963,0.7290755,1.3457139,1.1316057,0.7365397,0.0000441,0.15167,0.01346,0.06450,0.000282413
18-Nov-21,1,0.0000703,0.0087552,0.1566588,0.728173,1.3478906,1.1345587,0.7363228,0.0000441,0.15239,0.01347,0.06393,0.000281057
19-Nov-21,1,0.00007,0.0087904,0.1564823,0.7233796,1.343003,1.1271416,0.734538,0.0000441,0.15165,0.01347,0.06361,0.000280505
20-Nov-21,1,0.00007,0.0087904,0.1564823,0.7233796,1.343003,1.1271416,0.734538,0.0000441,0.15165,0.01347,0.06361,0.000280505
21-Nov-21,1,0.00007,0.0087904,0.1564823,0.7233796,1.343003,1.1271416,0.734538,0.0000441,0.15165,0.01347,0.06361,0.000280505
22-Nov-21,1,0.0000702,0.0087637,0.1566931,0.7261109,1.3439054,1.1277772,0.7343761,0.0000441,0.15119,0.01345,0.06329,0.000280785
23-Nov-21,1,0.0000701,0.0087036,0.1564994,0.7225956,1.3374348,1.1258726,0.7320108,0.0000441,0.15159,0.01343,0.06308,0.000280899
24-Nov-21,1,0.00007,0.0086828,0.1565092,0.7206688,1.3351135,1.1205737,0.7309942,0.0000441,0.15091,0.01342,0.06284,0.000280786
25-Nov-21,1,0.00007,0.0086724,0.1565803,0.7181844,1.3313806,1.1223345,0.7311545,0.0000441,0.15115,0.01343,0.06288,0.00028169
26-Nov-21,1,0.0000695,0.0087649,0.1564945,0.7148474,1.3344009,1.1290505,0.7298737,0.0000441,0.15159,0.01334,0.06159,0.000280426
27-Nov-21,1,0.0000695,0.0087649,0.1564945,0.7148474,1.3344009,1.1290505,0.7298737,0.0000441,0.15159,0.01334,0.06159,0.000280426
28-Nov-21,1,0.0000695,0.0087649,0.1564945,0.7148474,1.3344009,1.1290505,0.7298737,0.0000441,0.15159,0.01334,0.06159,0.000280426
29-Nov-21,1,0.0000696,0.0087949,0.1566073,0.7144899,1.3331556,1.12765,0.7302468,0.0000441,0.15129,0.01332,0.06183,0.000281012
30-Nov-21,1,0.0000698,0.0088635,0.1569588,0.7147452,1.3340448,1.1363636,0.732118,0.0000441,0.15261,0.01331,0.06260,0.000280899
01-Dec-21,1,0.0000696,0.0088205,0.1569982,0.7138778,1.3310262,1.1313497,0.7331916,0.000044,0.15192,0.01336,0.06289,0.00028118
02-Dec-21,1,0.0000694,0.0088627,0.1568381,0.7097736,1.3319126,1.1339154,0.7314754,0.000044,0.15243,0.01334,0.06287,0.000280916
03-Dec-21,1,0.0000693,0.0088232,0.1569612,0.7057163,1.3276686,1.1290505,0.7300336,0.0000438,0.15189,0.01329,0.06232,0.000280893
04-Dec-21,1,0.0000693,0.0088232,0.1569612,0.7057163,1.3276686,1.1290505,0.7300336,0.0000438,0.15189,0.01329,0.06232,0.000280893
05-Dec-21,1,0.0000693,0.0088232,0.1569612,0.7057163,1.3276686,1.1290505,0.7300336,0.0000438,0.15189,0.01329,0.06232,0.000280893
06-Dec-21,1,0.0000692,0.0088331,0.1567939,0.7039279,1.3259082,1.1286682,0.7302468,0.0000434,0.15191,0.01326,0.06281,0.000280786
07-Dec-21,1,0.0000696,0.0088054,0.15705,0.7107826,1.3252054,1.1256191,0.7318501,0.0000433,0.15145,0.01325,0.06286,0.000280505
08-Dec-21,1,0.0000697,0.0087882,0.1575299,0.7132668,1.3199578,1.1299435,0.7329766,0.0000436,0.15191,0.01326,0.06356,0.00028085
09-Dec-21,1,0.0000695,0.0088222,0.156848,0.7140817,1.3192612,1.1310938,0.7322789,0.0000435,0.15209,0.01323,0.06264,0.000281294
10-Dec-21,1,0.0000696,0.0087933,0.156976,0.7150518,1.320655,1.1272686,0.7322252,0.0000434,0.15168,0.01321,0.06262,0.000281611
11-Dec-21,1,0.0000696,0.0087933,0.156976,0.7150518,1.320655,1.1272686,0.7322252,0.0000434,0.15168,0.01321,0.06262,0.000281611
12-Dec-21,1,0.0000696,0.0087933,0.156976,0.7150518,1.320655,1.1272686,0.7322252,0.0000434,0.15168,0.01321,0.06262,0.000281611
13-Dec-21,1,0.0000698,0.0087979,0.1571265,0.7140307,1.3243279,1.1277772,0.7313684,0.0000435,0.15127,0.01320,0.06251,0.000280983
14-Dec-21,1,0.0000699,0.0088042,0.157166,0.7127584,1.3250298,1.130838,0.731101,0.0000435,0.15170,0.01316,0.06209,0.00028167
15-Dec-21,1,0.0000697,0.0087813,0.1570919,0.7144388,1.3252054,1.126253,0.7310476,0.0000434,0.15120,0.01309,0.06185,0.000280899
16-Dec-21,1,0.0000697,0.0087625,0.157045,0.7213966,1.3361839,1.1336583,0.7334605,0.0000435,0.15238,0.01312,0.06258,0.000281013
17-Dec-21,1,0.0000696,0.0088322,0.1568504,0.7163837,1.3296104,1.1330161,0.7329229,0.0000435,0.15207,0.01316,0.06307,0.000281766
18-Dec-21,1,0.0000696,0.0088322,0.1568504,0.7163837,1.3296104,1.1330161,0.7329229,0.0000435,0.15207,0.01316,0.06307,0.000281766
19-Dec-21,1,0.0000696,0.0088322,0.1568504,0.7163837,1.3296104,1.1330161,0.7329229,0.0000435,0.15207,0.01316,0.06307,0.000281766
20-Dec-21,1,0.0000694,0.0088084,0.1568258,0.7109847,1.3231013,1.1272686,0.7313149,0.0000436,0.15138,0.01319,0.06338,0.000282486
21-Dec-21,1,0.00007,0.008794,0.1569514,0.7130633,1.3245033,1.1295606,0.7327618,0.0000436,0.15187,0.01321,0.06302,0.000282574
22-Dec-21,1,0.0000702,0.008755,0.1569612,0.7171543,1.3310262,1.1300712,0.7327618,0.0000436,0.15250,0.01325,0.06317,0.000282486
23-Dec-21,1,0.0000705,0.008741,0.1569612,0.7231704,1.3428226,1.1309658,0.7354023,0.0000436,0.15225,0.01332,0.06391,0.000282002
24-Dec-21,1,0.0000705,0.0087424,0.1570401,0.7233796,1.3410219,1.1317338,0.7376263,0.0000438,0.15221,0.01333,0.06440,0.000282885
25-Dec-21,1,0.0000705,0.0087424,0.1570401,0.7233796,1.3410219,1.1317338,0.7376263,0.0000438,0.15221,0.01333,0.06440,0.000282885
26-Dec-21,1,0.0000705,0.0087424,0.1570401,0.7233796,1.3410219,1.1317338,0.7376263,0.0000438,0.15221,0.01333,0.06440,0.000282885
27-Dec-21,1,0.0000703,0.0087156,0.1569218,0.7211885,1.3413816,1.1312217,0.7367568,0.0000438,0.15221,0.01333,0.06440,0.000282805
28-Dec-21,1,0.0000703,0.0087054,0.1570278,0.7262164,1.3449899,1.1331445,0.7388799,0.0000438,0.15221,0.01333,0.06440,0.000282885
29-Dec-21,1,0.0000702,0.0086966,0.1569982,0.7228045,1.3437248,1.1303267,0.7383343,0.0000438,0.15214,0.01341,0.06283,0.000282965
30-Dec-21,1,0.0000701,0.0086891,0.1569144,0.726797,1.3504389,1.1334013,0.7393169,0.0000439,0.15242,0.01344,0.06274,0.000282805
31-Dec-21,1,0.0000703,0.0086869,0.1574208,0.725321,1.3478906,1.1326311,0.7412898,0.0000438,0.15266,0.01343,0.06264,0.000282406
01-Jan-22,1,0.0000703,0.0086869,0.1574208,0.725321,1.3478906,1.1326311,0.7412898,0.0000438,0.15266,0.01343,0.06264,0.000282406
02-Jan-22,1,0.0000703,0.0086869,0.1574208,0.725321,1.3478906,1.1326311,0.7412898,0.0000438,0.15266,0.01343,0.06264,0.000282406
03-Jan-22,1,0.0000701,0.0086971,0.1573292,0.7236414,1.3495277,1.1354604,0.7405762,0.0000438,0.15266,0.01343,0.06264,0.000281548
04-Jan-22,1,0.0000696,0.0085988,0.1568185,0.7192175,1.3487996,1.1279044,0.7367025,0.000044,0.15216,0.01342,0.06242,0.000282885
05-Jan-22,1,0.0000696,0.0086385,0.1570179,0.7255841,1.35483,1.1318619,0.7378985,0.0000439,0.15222,0.01345,0.06324,0.000281879
06-Jan-22,1,0.0000695,0.0086341,0.1567447,0.7171543,1.3535463,1.1314777,0.7352941,0.000044,0.15246,0.01344,0.06356,0.000282486
07-Jan-22,1,0.0000698,0.008631,0.1567865,0.7148985,1.3542795,1.1298158,0.7357269,0.0000441,0.15257,0.01346,0.06411,0.000282486
08-Jan-22,1,0.0000698,0.008631,0.1567865,0.7148985,1.3542795,1.1298158,0.7357269,0.0000441,0.15257,0.01346,0.06411,0.000282486
09-Jan-22,1,0.0000698,0.008631,0.1567865,0.7148985,1.3542795,1.1298158,0.7357269,0.0000441,0.15257,0.01346,0.06411,0.000282486
10-Jan-22,1,0.0000699,0.0086761,0.1569144,0.7175145,1.3570362,1.1318619,0.7376263,0.0000441,0.15192,0.01350,0.06369,0.000283593
11-Jan-22,1,0.0000699,0.0086567,0.1568898,0.7173087,1.3579576,1.1336583,0.7388799,0.0000441,0.15277,0.01354,0.06425,0.000283752
12-Jan-22,1,0.0000698,0.0086668,0.1570894,0.7213446,1.3642565,1.1370097,0.7403569,0.0000441,0.15319,0.01355,0.06517,0.000284091
13-Jan-22,1,0.00007,0.0087517,0.1572154,0.729714,1.3721186,1.1462632,0.7430525,0.000044,0.15399,0.01353,0.06500,0.00028401
14-Jan-22,1,0.0000698,0.0087939,0.1573936,0.7243752,1.3708019,1.1446886,0.7424456,0.000044,0.15350,0.01350,0.06501,0.000284091
15-Jan-22,1,0.0000698,0.0087939,0.1573936,0.7243752,1.3708019,1.1446886,0.7424456,0.000044,0.15350,0.01350,0.06501,0.000284091
16-Jan-22,1,0.0000698,0.0087939,0.1573936,0.7243752,1.3708019,1.1446886,0.7424456,0.000044,0.15350,0.01350,0.06501,0.000284091
17-Jan-22,1,0.0000698,0.0087286,0.1574952,0.7211885,1.3644426,1.1402509,0.7417297,0.000044,0.15334,0.01346,0.06493,0.000284091
18-Jan-22,1,0.0000697,0.0087177,0.1574109,0.7179266,1.3585111,1.1367512,0.7405762,0.0000439,0.15258,0.01341,0.06458,0.000284205
19-Jan-22,1,0.0000697,0.0087363,0.1575622,0.7221781,1.3640704,1.1345587,0.7418398,0.000044,0.15214,0.01344,0.06530,0.000284359
20-Jan-22,1,0.0000697,0.0087532,0.1576119,0.7239033,1.3616558,1.1337868,0.7429421,0.0000442,0.15250,0.01344,0.06597,0.000284584
21-Jan-22,1,0.0000699,0.0087874,0.1577287,0.7194245,1.3568521,1.1348162,0.7436603,0.0000442,0.15220,0.01346,0.06621,0.000284495
22-Jan-22,1,0.0000699,0.0087874,0.1577287,0.7194245,1.3568521,1.1348162,0.7436603,0.0000442,0.15220,0.01346,0.06621,0.000284495
